Attrition,Age,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
40,26,100,1096,60,6,60,60,60,61,80,20,80,100,2544,7102,0,0,18,60,1,1,8,3,60,7,7,7,7
40,45,100,1297,60,1,80,40,60,44,60,40,60,0,5399,14511,4,0,12,60,3,0,12,3,60,4,2,0,3
40,33,50,217,30,10,80,40,60,43,60,40,60,0,5487,10410,1,0,14,60,2,0,10,2,40,10,4,0,9
40,28,100,783,30,1,40,60,60,42,40,40,80,100,6834,19255,1,10,12,60,3,1,7,2,60,7,7,0,7
60,29,100,746,30,24,60,60,60,45,80,20,20,0,1091,10642,1,0,17,60,4,0,1,3,60,1,0,0,0
40,39,0,1251,30,21,80,20,40,32,20,40,60,100,5736,3987,6,0,19,60,3,1,10,1,60,3,2,1,2
40,27,50,1354,60,2,80,40,60,41,60,20,40,100,2226,6073,1,0,11,60,3,1,6,3,40,5,3,1,2
40,34,100,735,60,22,80,60,60,86,40,40,80,100,5747,26496,1,10,15,60,2,0,16,3,60,15,10,6,11
60,28,50,1475,30,13,40,80,40,84,60,40,60,0,9854,23352,3,10,11,60,4,0,6,0,60,2,0,2,2
40,47,0,1169,60,14,80,60,60,64,60,40,40,100,5467,2125,8,0,18,60,3,1,16,4,80,8,7,1,7
40,56,50,1443,30,11,100,80,40,89,40,40,20,100,5380,20328,4,0,16,60,3,1,6,3,60,0,0,0,0
40,39,50,867,60,9,40,20,60,87,60,40,20,100,5151,12315,1,0,25,80,4,1,10,3,60,10,0,7,9
40,38,100,1394,60,8,60,80,40,58,40,40,40,50,2133,18115,1,10,16,60,3,1,20,3,60,20,11,0,7
40,58,50,605,30,21,60,80,40,72,60,80,80,100,17875,11761,4,10,13,60,3,1,29,2,40,1,0,0,0
60,32,100,238,60,5,40,20,40,47,80,20,60,0,2432,15318,3,10,14,60,1,0,8,2,60,4,1,0,3
40,38,50,1206,60,9,40,40,60,71,60,20,80,50,4771,14293,2,0,19,60,4,2,10,0,80,5,2,0,3
40,49,100,1064,60,2,20,40,60,42,60,100,80,100,19161,13738,3,0,15,60,4,0,28,3,60,5,4,4,3
40,42,50,419,30,12,80,40,60,77,60,40,80,50,5087,2900,3,10,12,60,3,2,14,4,60,0,0,0,0
60,27,100,1337,90,22,60,20,40,58,40,20,40,100,2863,19555,1,0,12,60,1,0,1,2,60,1,0,0,0
40,35,50,682,30,18,80,40,60,71,60,40,20,100,5561,15975,0,0,16,60,4,1,6,2,20,5,3,0,4
40,28,0,1103,60,16,60,60,60,49,60,20,60,0,2144,2122,1,0,14,60,3,0,5,3,40,5,3,1,4
40,31,0,976,60,3,40,60,60,48,60,20,20,50,3065,3995,1,10,13,60,4,1,4,3,80,4,2,2,3
40,36,0,1351,60,9,80,20,60,66,80,20,40,100,2810,9238,1,0,22,80,2,0,5,3,60,5,4,0,2
40,34,50,937,30,1,60,20,60,32,60,60,80,0,9888,6770,1,0,21,80,1,0,14,3,40,14,8,2,1
40,34,50,1239,30,13,80,80,60,39,60,60,60,50,8628,22914,1,0,18,60,3,1,9,2,40,8,7,1,1
40,26,50,157,60,1,60,60,60,95,60,20,20,0,2867,20006,0,0,13,60,4,0,8,6,40,7,7,7,6
40,29,50,136,60,1,60,20,60,89,60,40,20,100,5373,6225,0,0,12,60,1,1,6,5,40,5,3,0,2
40,32,0,1146,60,15,80,60,40,34,60,40,80,50,6667,16542,5,0,18,60,2,1,9,6,60,5,1,1,2
40,31,100,1125,60,1,60,80,60,48,20,40,20,100,5003,5771,1,0,21,80,2,0,10,6,60,10,8,8,7
60,28,50,1404,60,17,60,60,60,32,40,20,80,50,2367,18779,5,0,12,60,1,1,6,2,40,4,1,0,3
40,38,50,1404,30,1,60,20,60,59,40,20,20,0,2858,11473,4,0,14,60,1,0,20,3,40,1,0,0,0
40,35,50,1224,30,7,80,60,40,55,60,40,80,100,5204,13586,1,10,11,60,4,0,10,2,60,10,8,0,9
40,27,50,954,30,9,60,80,60,44,60,40,80,0,4105,5099,1,0,14,60,1,0,7,5,60,7,7,0,7
40,32,50,1373,60,5,80,80,60,56,40,40,80,0,9679,10138,8,0,24,80,2,0,8,1,60,1,0,0,0
60,31,100,754,30,26,80,20,60,63,60,40,80,100,5617,21075,1,10,11,60,3,0,10,4,60,10,7,0,8
60,53,50,1168,30,24,80,20,60,66,60,60,20,0,10448,5843,6,10,13,60,2,0,15,2,40,2,2,2,2
40,54,50,155,60,9,40,20,40,67,60,40,60,100,2897,22474,3,0,11,60,3,2,9,6,40,4,3,2,3
40,33,100,1303,60,7,40,80,60,36,60,40,60,50,5968,18079,1,0,20,80,3,3,9,2,60,9,7,2,8
40,43,50,574,60,11,60,20,60,30,60,60,60,100,7510,16873,1,0,17,60,2,1,10,1,60,10,9,0,9
40,38,100,1444,90,1,80,80,60,88,60,20,40,100,2991,5224,0,10,11,60,2,1,7,2,60,6,2,1,2
40,55,50,189,90,26,80,60,60,71,80,100,40,100,19636,25811,4,10,18,60,1,1,35,0,60,10,9,1,4
40,31,50,1276,60,2,20,80,40,59,20,20,80,50,1129,17536,1,10,11,60,3,3,1,4,60,1,0,0,0
40,39,50,119,30,15,80,40,60,77,60,80,20,0,13341,25098,0,0,12,60,1,0,21,3,60,20,8,11,10
40,42,0,335,60,23,40,80,60,37,40,40,60,0,4332,14811,1,0,12,60,4,0,20,2,60,20,9,3,7
40,31,0,697,60,10,60,60,40,40,60,60,60,100,11031,26862,4,0,20,80,3,1,13,2,80,11,7,4,8
40,54,50,157,60,10,60,60,40,77,60,40,20,0,4440,25198,6,10,19,60,4,0,9,3,60,5,2,1,4
40,24,50,771,60,1,40,40,60,45,40,40,60,0,4617,14120,1,0,12,60,2,0,4,2,40,4,3,1,2
40,23,50,571,60,12,40,80,60,78,60,20,80,0,2647,13672,1,0,13,60,3,0,5,6,80,5,2,1,4
40,40,100,692,60,11,60,80,40,73,60,40,60,100,6323,26849,1,0,11,60,1,1,10,2,80,10,9,9,4
40,40,50,444,30,2,40,40,40,92,60,40,40,100,5677,4258,3,0,14,60,3,1,15,4,60,11,8,5,10
40,25,50,309,90,2,60,60,40,82,60,20,40,100,2187,19655,4,0,14,60,3,0,6,3,60,2,0,1,2
40,30,50,911,60,1,40,80,60,76,60,20,40,100,3748,4077,1,0,13,60,3,0,12,6,40,12,8,1,7
40,25,50,977,60,2,20,80,60,57,60,20,60,50,3977,7298,6,10,19,60,3,1,7,2,40,2,2,0,2
40,47,50,1180,60,25,60,20,60,84,60,60,60,0,8633,13084,2,0,23,80,2,0,25,3,60,17,14,12,11
40,33,0,1313,60,1,40,40,60,59,40,20,60,50,2008,20439,1,0,12,60,3,3,1,2,40,1,1,0,0
40,38,50,1321,30,1,80,80,60,86,60,40,40,100,4440,7636,0,0,15,60,1,2,16,3,60,15,13,5,8
40,31,50,1154,30,2,40,20,60,54,60,20,60,100,3067,6393,0,0,19,60,3,1,3,1,60,2,2,1,2
40,38,100,508,60,6,80,20,60,72,40,40,60,100,5321,14284,2,0,11,60,4,1,10,1,60,8,3,7,7
40,42,50,557,60,18,80,80,60,35,60,40,20,50,5410,11189,6,10,17,60,3,1,9,3,40,4,3,1,2
40,41,50,642,60,1,60,80,60,76,60,20,80,100,2782,21412,3,0,22,80,1,1,12,3,60,5,3,1,0
40,47,0,1162,60,1,20,60,40,98,60,60,40,100,11957,17231,0,0,18,60,1,2,14,3,20,13,8,5,12
40,35,50,1490,60,11,80,80,60,43,60,20,60,100,2660,20232,7,10,11,60,3,1,5,3,60,2,2,2,2
40,22,50,581,60,1,40,80,60,63,60,20,60,0,3375,17624,0,0,12,60,4,0,4,2,80,3,2,1,2
40,35,50,1395,60,9,80,40,60,48,60,40,60,0,5098,18698,1,0,19,60,2,0,10,5,60,10,7,0,8
40,33,50,501,60,15,40,40,40,95,60,40,80,100,4878,21653,0,10,13,60,1,1,10,6,60,9,7,8,1
40,32,50,267,60,29,80,60,40,49,40,20,40,0,2837,15919,1,0,13,60,3,0,6,3,60,6,2,4,1
40,40,50,543,60,1,80,20,60,83,60,20,80,100,2406,4060,8,0,19,60,3,2,8,3,40,1,0,0,0
40,32,50,234,30,1,80,40,60,68,40,20,40,100,2269,18024,0,0,14,60,2,1,3,2,60,2,2,2,2
40,39,50,116,60,24,20,20,60,52,60,40,80,0,4108,5340,7,0,13,60,1,0,18,2,60,7,7,1,7
40,38,50,201,60,10,60,40,40,99,20,60,60,100,13206,3376,3,0,12,60,1,1,20,3,60,18,16,1,11
40,32,50,801,30,1,80,60,40,48,60,60,80,100,10422,24032,1,0,19,60,3,2,14,3,60,14,10,5,7
40,37,50,161,60,10,60,60,40,42,80,60,80,100,13744,15471,1,10,25,80,1,1,16,2,60,16,11,6,8
40,25,50,1382,30,8,40,20,40,85,60,40,60,50,4907,13684,0,10,22,80,2,1,6,3,40,5,3,0,4
40,52,0,585,30,29,80,20,60,40,60,20,80,50,3482,19788,2,0,15,60,2,2,16,3,40,9,8,0,0
40,44,50,1037,60,1,60,40,60,42,60,20,80,0,2436,13422,6,10,12,60,3,0,6,2,60,4,3,1,2
40,21,50,501,30,5,20,60,60,58,60,20,20,0,2380,25479,1,10,11,60,4,0,2,6,60,2,2,1,2
40,39,0,105,60,9,60,80,60,87,60,100,80,0,19431,15302,2,0,13,60,3,0,21,3,40,6,0,1,3
60,23,100,638,30,9,60,80,60,33,60,20,20,100,1790,26956,1,0,19,60,1,1,1,3,40,1,0,1,0
40,36,50,557,30,3,60,20,40,94,40,60,80,100,7644,12695,0,0,19,60,3,2,10,2,60,9,7,3,4
40,36,100,688,60,4,40,80,40,97,60,40,40,50,5131,9192,7,0,13,60,2,3,18,3,60,4,2,0,2
40,56,0,667,60,1,80,60,60,57,60,40,60,50,6306,26236,1,0,21,80,1,1,13,2,40,13,12,1,9
60,29,50,1092,60,1,80,20,60,36,60,20,80,100,4787,26124,9,10,14,60,2,3,4,3,80,2,2,2,2
40,42,50,300,60,2,60,20,60,56,60,100,60,100,18880,17312,5,0,11,60,1,0,24,2,40,22,6,4,14
60,56,50,310,60,7,40,80,60,72,60,20,60,100,2339,3666,8,0,11,60,4,1,14,4,20,10,9,9,8
40,41,50,582,60,28,80,20,40,60,40,80,40,100,13570,5640,0,0,23,80,3,1,21,3,60,20,7,0,10
40,34,50,704,30,28,60,80,40,95,40,40,60,100,6712,8978,1,0,21,80,4,2,8,2,60,8,7,1,7
40,36,0,301,30,15,80,80,60,88,20,40,80,50,5406,10436,1,0,24,80,1,1,15,4,40,15,12,11,11
40,41,50,930,30,3,60,60,60,57,40,40,40,50,8938,12227,2,0,11,60,3,1,14,5,60,5,4,0,4
40,32,50,529,60,2,60,80,60,78,60,20,20,0,2439,11288,1,0,14,60,4,0,4,4,60,4,2,1,2
40,35,50,1146,90,26,80,60,40,31,60,60,80,0,8837,16642,1,10,16,60,3,0,9,2,60,9,0,1,7
40,38,50,345,30,10,40,20,40,100,60,40,80,100,5343,5982,1,0,11,60,3,1,10,1,60,10,7,1,9
60,50,100,878,30,1,80,40,60,94,60,40,60,50,6728,14255,7,0,12,60,4,2,12,3,60,6,3,0,1
40,36,50,1120,30,11,80,40,40,100,40,40,80,100,6652,14369,4,0,13,60,1,1,8,2,40,6,3,0,0
40,45,50,374,30,20,60,80,40,50,60,40,60,0,4850,23333,8,0,15,60,3,0,8,3,60,5,3,0,1
40,40,50,1322,60,2,80,60,60,52,40,20,60,0,2809,2725,2,0,14,60,4,0,8,2,60,2,2,2,2
40,35,100,1199,60,18,80,60,60,80,60,40,60,100,5689,24594,1,10,14,60,4,2,10,2,80,10,2,0,2
40,40,50,1194,60,2,80,60,40,98,60,20,60,100,2001,12549,2,0,14,60,2,3,20,2,60,5,3,0,2
40,35,50,287,60,1,80,60,40,62,20,20,80,100,2977,8952,1,0,12,60,4,1,4,5,60,4,3,1,1
40,29,50,1378,60,13,40,80,60,46,40,40,40,100,4025,23679,4,10,13,60,1,1,10,2,60,4,3,0,3
40,29,50,468,60,28,80,80,40,73,40,20,20,0,3785,8489,1,0,14,60,2,0,5,3,20,5,4,0,4
60,50,50,410,30,28,60,80,60,39,40,60,20,50,10854,16586,4,10,13,60,2,1,20,3,60,3,2,2,0
40,39,50,722,30,24,20,40,40,60,40,80,80,100,12031,8828,0,0,11,60,1,1,21,2,40,20,9,9,6
40,31,0,325,60,5,60,40,60,74,60,40,20,0,9936,3787,0,0,19,60,2,0,10,2,60,9,4,1,7
40,26,50,1167,30,5,60,80,40,30,40,20,60,0,2966,21378,0,0,18,60,4,0,5,2,60,4,2,0,0
40,36,100,884,60,23,40,60,60,41,80,40,80,100,2571,12290,4,0,17,60,3,1,17,3,60,5,2,0,3
40,39,50,613,60,6,20,80,60,42,40,60,20,100,9991,21457,4,0,15,60,1,1,9,5,60,7,7,1,7
40,27,50,155,60,4,60,40,60,87,80,40,40,100,6142,5174,1,10,20,80,2,1,6,0,60,6,2,0,3
40,49,100,1023,30,2,60,80,60,63,40,40,40,100,5390,13243,2,0,14,60,4,0,17,3,40,9,6,0,8
40,34,50,628,60,8,60,40,60,82,80,40,60,100,4404,10228,2,0,12,60,1,0,6,3,80,4,3,1,2
